program,rewrite_id,dataset,variant,run,relation,rule_kind,rule,rule_runtime_ms,rule_num_tuples,rule_source
5_adoms_weggehaald,5,5000nodes_0p1density,std,1,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   z2 != x.",2530.763,0,5_adoms_weggehaald.dl [36:1-36:99]
5_adoms_weggehaald,5,5000nodes_0p1density,std,10,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",3739.714,2498908,5_adoms_weggehaald.dl [10:1-13:16]
5_adoms_weggehaald,5,5000nodes_0p1density,std,10,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   y != z2,
   z2 != x.",2536.669,0,5_adoms_weggehaald.dl [26:1-26:100]
5_adoms_weggehaald,5,5000nodes_0p1density,std,10,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   y != z2.",2516.582,0,5_adoms_weggehaald.dl [23:1-23:93]
5_adoms_weggehaald,5,5000nodes_0p1density,std,10,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   z2 != x.",2517.632,0,5_adoms_weggehaald.dl [24:1-24:93]
5_adoms_weggehaald,5,5000nodes_0p1density,std,10,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2530.56,0,5_adoms_weggehaald.dl [20:1-20:107]
5_adoms_weggehaald,5,5000nodes_0p1density,std,10,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   y != z2.",2534.866,0,5_adoms_weggehaald.dl [17:1-17:100]
5_adoms_weggehaald,5,5000nodes_0p1density,std,10,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   z2 != x.",2534.449,0,5_adoms_weggehaald.dl [18:1-18:100]
5_adoms_weggehaald,5,5000nodes_0p1density,std,10,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2596.651,0,5_adoms_weggehaald.dl [32:1-32:106]
5_adoms_weggehaald,5,5000nodes_0p1density,std,10,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   y != z2.",2504.886,0,5_adoms_weggehaald.dl [29:1-29:99]
5_adoms_weggehaald,5,5000nodes_0p1density,std,10,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   z2 != x.",2510.595,0,5_adoms_weggehaald.dl [30:1-30:99]
5_adoms_weggehaald,5,5000nodes_0p1density,std,10,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   y != z2,
   z2 != x.",2560.366,0,5_adoms_weggehaald.dl [38:1-38:106]
5_adoms_weggehaald,5,5000nodes_0p1density,std,10,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   y != z2.",2616.646,0,5_adoms_weggehaald.dl [35:1-35:99]
5_adoms_weggehaald,5,5000nodes_0p1density,std,10,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   z2 != x.",2554.415,0,5_adoms_weggehaald.dl [36:1-36:99]
5_adoms_weggehaald,5,5000nodes_0p1density,std,11,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",3755.8,2498908,5_adoms_weggehaald.dl [10:1-13:16]
5_adoms_weggehaald,5,5000nodes_0p1density,std,11,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   y != z2,
   z2 != x.",2552.76,0,5_adoms_weggehaald.dl [26:1-26:100]
5_adoms_weggehaald,5,5000nodes_0p1density,std,11,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   y != z2.",2562.205,0,5_adoms_weggehaald.dl [23:1-23:93]
5_adoms_weggehaald,5,5000nodes_0p1density,std,11,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   z2 != x.",2537.02,0,5_adoms_weggehaald.dl [24:1-24:93]
5_adoms_weggehaald,5,5000nodes_0p1density,std,11,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2563.44,0,5_adoms_weggehaald.dl [20:1-20:107]
5_adoms_weggehaald,5,5000nodes_0p1density,std,11,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   y != z2.",2553.812,0,5_adoms_weggehaald.dl [17:1-17:100]
5_adoms_weggehaald,5,5000nodes_0p1density,std,11,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   z2 != x.",2561.708,0,5_adoms_weggehaald.dl [18:1-18:100]
5_adoms_weggehaald,5,5000nodes_0p1density,std,11,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2533.809,0,5_adoms_weggehaald.dl [32:1-32:106]
5_adoms_weggehaald,5,5000nodes_0p1density,std,11,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   y != z2.",2679.959,0,5_adoms_weggehaald.dl [29:1-29:99]
5_adoms_weggehaald,5,5000nodes_0p1density,std,11,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   z2 != x.",2603.398,0,5_adoms_weggehaald.dl [30:1-30:99]
5_adoms_weggehaald,5,5000nodes_0p1density,std,11,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   y != z2,
   z2 != x.",2558.436,0,5_adoms_weggehaald.dl [38:1-38:106]
5_adoms_weggehaald,5,5000nodes_0p1density,std,11,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   y != z2.",2528.318,0,5_adoms_weggehaald.dl [35:1-35:99]
5_adoms_weggehaald,5,5000nodes_0p1density,std,11,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   z2 != x.",2522.229,0,5_adoms_weggehaald.dl [36:1-36:99]
5_adoms_weggehaald,5,5000nodes_0p1density,std,12,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",3756.756,2498908,5_adoms_weggehaald.dl [10:1-13:16]
5_adoms_weggehaald,5,5000nodes_0p1density,std,12,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   y != z2,
   z2 != x.",2540.543,0,5_adoms_weggehaald.dl [26:1-26:100]
5_adoms_weggehaald,5,5000nodes_0p1density,std,12,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   y != z2.",2533.177,0,5_adoms_weggehaald.dl [23:1-23:93]
5_adoms_weggehaald,5,5000nodes_0p1density,std,12,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   z2 != x.",2563.037,0,5_adoms_weggehaald.dl [24:1-24:93]
5_adoms_weggehaald,5,5000nodes_0p1density,std,12,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2551.416,0,5_adoms_weggehaald.dl [20:1-20:107]
5_adoms_weggehaald,5,5000nodes_0p1density,std,12,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   y != z2.",2535.374,0,5_adoms_weggehaald.dl [17:1-17:100]
5_adoms_weggehaald,5,5000nodes_0p1density,std,12,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   z2 != x.",2558.498,0,5_adoms_weggehaald.dl [18:1-18:100]
5_adoms_weggehaald,5,5000nodes_0p1density,std,12,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2537.814,0,5_adoms_weggehaald.dl [32:1-32:106]
5_adoms_weggehaald,5,5000nodes_0p1density,std,12,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   y != z2.",2550.682,0,5_adoms_weggehaald.dl [29:1-29:99]
5_adoms_weggehaald,5,5000nodes_0p1density,std,12,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   z2 != x.",2546.142,0,5_adoms_weggehaald.dl [30:1-30:99]
5_adoms_weggehaald,5,5000nodes_0p1density,std,12,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   y != z2,
   z2 != x.",2553.669,0,5_adoms_weggehaald.dl [38:1-38:106]
5_adoms_weggehaald,5,5000nodes_0p1density,std,12,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   y != z2.",2544.431,0,5_adoms_weggehaald.dl [35:1-35:99]
5_adoms_weggehaald,5,5000nodes_0p1density,std,12,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   z2 != x.",2544.262,0,5_adoms_weggehaald.dl [36:1-36:99]
5_adoms_weggehaald,5,5000nodes_0p1density,std,13,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",3777.786,2498908,5_adoms_weggehaald.dl [10:1-13:16]
5_adoms_weggehaald,5,5000nodes_0p1density,std,13,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   y != z2,
   z2 != x.",2533.198,0,5_adoms_weggehaald.dl [26:1-26:100]
5_adoms_weggehaald,5,5000nodes_0p1density,std,13,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   y != z2.",2531.175,0,5_adoms_weggehaald.dl [23:1-23:93]
5_adoms_weggehaald,5,5000nodes_0p1density,std,13,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   z2 != x.",2510.518,0,5_adoms_weggehaald.dl [24:1-24:93]
5_adoms_weggehaald,5,5000nodes_0p1density,std,13,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2544.505,0,5_adoms_weggehaald.dl [20:1-20:107]
5_adoms_weggehaald,5,5000nodes_0p1density,std,13,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   y != z2.",2524.121,0,5_adoms_weggehaald.dl [17:1-17:100]
5_adoms_weggehaald,5,5000nodes_0p1density,std,13,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   z2 != x.",2557.657,0,5_adoms_weggehaald.dl [18:1-18:100]
5_adoms_weggehaald,5,5000nodes_0p1density,std,13,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2519.477,0,5_adoms_weggehaald.dl [32:1-32:106]
5_adoms_weggehaald,5,5000nodes_0p1density,std,13,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   y != z2.",2539.802,0,5_adoms_weggehaald.dl [29:1-29:99]
5_adoms_weggehaald,5,5000nodes_0p1density,std,13,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   z2 != x.",2537.451,0,5_adoms_weggehaald.dl [30:1-30:99]
5_adoms_weggehaald,5,5000nodes_0p1density,std,13,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   y != z2,
   z2 != x.",2535.646,0,5_adoms_weggehaald.dl [38:1-38:106]
5_adoms_weggehaald,5,5000nodes_0p1density,std,13,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   y != z2.",2521.999,0,5_adoms_weggehaald.dl [35:1-35:99]
5_adoms_weggehaald,5,5000nodes_0p1density,std,13,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   z2 != x.",2521.602,0,5_adoms_weggehaald.dl [36:1-36:99]
5_adoms_weggehaald,5,5000nodes_0p1density,std,14,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",3764.596,2498908,5_adoms_weggehaald.dl [10:1-13:16]
5_adoms_weggehaald,5,5000nodes_0p1density,std,14,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   y != z2,
   z2 != x.",2529.971,0,5_adoms_weggehaald.dl [26:1-26:100]
5_adoms_weggehaald,5,5000nodes_0p1density,std,14,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   y != z2.",2609.051,0,5_adoms_weggehaald.dl [23:1-23:93]
5_adoms_weggehaald,5,5000nodes_0p1density,std,14,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   z2 != x.",2595.604,0,5_adoms_weggehaald.dl [24:1-24:93]
5_adoms_weggehaald,5,5000nodes_0p1density,std,14,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2555.532,0,5_adoms_weggehaald.dl [20:1-20:107]
5_adoms_weggehaald,5,5000nodes_0p1density,std,14,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   y != z2.",2550.553,0,5_adoms_weggehaald.dl [17:1-17:100]
5_adoms_weggehaald,5,5000nodes_0p1density,std,14,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   z2 != x.",2564.532,0,5_adoms_weggehaald.dl [18:1-18:100]
5_adoms_weggehaald,5,5000nodes_0p1density,std,14,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2542.564,0,5_adoms_weggehaald.dl [32:1-32:106]
5_adoms_weggehaald,5,5000nodes_0p1density,std,14,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   y != z2.",2551.201,0,5_adoms_weggehaald.dl [29:1-29:99]
5_adoms_weggehaald,5,5000nodes_0p1density,std,14,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   z2 != x.",2564.754,0,5_adoms_weggehaald.dl [30:1-30:99]
5_adoms_weggehaald,5,5000nodes_0p1density,std,14,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   y != z2,
   z2 != x.",2555.331,0,5_adoms_weggehaald.dl [38:1-38:106]
5_adoms_weggehaald,5,5000nodes_0p1density,std,14,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   y != z2.",2554.422,0,5_adoms_weggehaald.dl [35:1-35:99]
5_adoms_weggehaald,5,5000nodes_0p1density,std,14,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   z2 != x.",2547.042,0,5_adoms_weggehaald.dl [36:1-36:99]
5_adoms_weggehaald,5,5000nodes_0p1density,std,15,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",3764.803,2498908,5_adoms_weggehaald.dl [10:1-13:16]
5_adoms_weggehaald,5,5000nodes_0p1density,std,15,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   y != z2,
   z2 != x.",2513.786,0,5_adoms_weggehaald.dl [26:1-26:100]
5_adoms_weggehaald,5,5000nodes_0p1density,std,15,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   y != z2.",2612.273,0,5_adoms_weggehaald.dl [23:1-23:93]
5_adoms_weggehaald,5,5000nodes_0p1density,std,15,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   z2 != x.",2540.973,0,5_adoms_weggehaald.dl [24:1-24:93]
5_adoms_weggehaald,5,5000nodes_0p1density,std,15,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2617.272,0,5_adoms_weggehaald.dl [20:1-20:107]
5_adoms_weggehaald,5,5000nodes_0p1density,std,15,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   y != z2.",2566.726,0,5_adoms_weggehaald.dl [17:1-17:100]
5_adoms_weggehaald,5,5000nodes_0p1density,std,15,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   z2 != x.",2576.572,0,5_adoms_weggehaald.dl [18:1-18:100]
5_adoms_weggehaald,5,5000nodes_0p1density,std,15,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2479.203,0,5_adoms_weggehaald.dl [32:1-32:106]
5_adoms_weggehaald,5,5000nodes_0p1density,std,15,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   y != z2.",2523.426,0,5_adoms_weggehaald.dl [29:1-29:99]
5_adoms_weggehaald,5,5000nodes_0p1density,std,15,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   z2 != x.",2519.472,0,5_adoms_weggehaald.dl [30:1-30:99]
5_adoms_weggehaald,5,5000nodes_0p1density,std,15,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   y != z2,
   z2 != x.",2462.558,0,5_adoms_weggehaald.dl [38:1-38:106]
5_adoms_weggehaald,5,5000nodes_0p1density,std,15,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   y != z2.",2517.013,0,5_adoms_weggehaald.dl [35:1-35:99]
5_adoms_weggehaald,5,5000nodes_0p1density,std,15,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   z2 != x.",2486.082,0,5_adoms_weggehaald.dl [36:1-36:99]
5_adoms_weggehaald,5,5000nodes_0p1density,std,16,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",3681.898,2498908,5_adoms_weggehaald.dl [10:1-13:16]
