rewrite_id,rewrite_label,dataset,variant,run,source_file,relation,rule_src,rule_runtime_us,rule_num_tuples,rule_maxRSS_post,rule_runtime_ms
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,24,5_adoms_weggehaald__data_5000nodes_0p1density__std__run24.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2550337,0,332928,2550.337
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,24,5_adoms_weggehaald__data_5000nodes_0p1density__std__run24.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   y != z2.",2612513,0,332160,2612.513
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,24,5_adoms_weggehaald__data_5000nodes_0p1density__std__run24.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   z2 != x.",2593813,0,332416,2593.813
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,24,5_adoms_weggehaald__data_5000nodes_0p1density__std__run24.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   y != z2,
   z2 != x.",2561836,0,334080,2561.836
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,24,5_adoms_weggehaald__data_5000nodes_0p1density__std__run24.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   y != z2.",2523161,0,333312,2523.161
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,24,5_adoms_weggehaald__data_5000nodes_0p1density__std__run24.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   z2 != x.",2543716,0,333824,2543.716
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,25,5_adoms_weggehaald__data_5000nodes_0p1density__std__run25.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",3761733,2498908,329728,3761.733
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,25,5_adoms_weggehaald__data_5000nodes_0p1density__std__run25.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   y != z2,
   z2 != x.",2587743,0,331904,2587.743
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,25,5_adoms_weggehaald__data_5000nodes_0p1density__std__run25.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   y != z2.",2554766,0,331264,2554.766
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,25,5_adoms_weggehaald__data_5000nodes_0p1density__std__run25.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   z2 != x.",2605131,0,331520,2605.131
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,25,5_adoms_weggehaald__data_5000nodes_0p1density__std__run25.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2554276,0,330880,2554.276
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,25,5_adoms_weggehaald__data_5000nodes_0p1density__std__run25.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   y != z2.",2567389,0,330112,2567.389
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,25,5_adoms_weggehaald__data_5000nodes_0p1density__std__run25.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   z2 != x.",2595648,0,330496,2595.648
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,25,5_adoms_weggehaald__data_5000nodes_0p1density__std__run25.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2526370,0,333056,2526.37
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,25,5_adoms_weggehaald__data_5000nodes_0p1density__std__run25.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   y != z2.",2537990,0,332288,2537.99
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,25,5_adoms_weggehaald__data_5000nodes_0p1density__std__run25.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   z2 != x.",2551081,0,332800,2551.081
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,25,5_adoms_weggehaald__data_5000nodes_0p1density__std__run25.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   y != z2,
   z2 != x.",2579398,0,334208,2579.398
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,25,5_adoms_weggehaald__data_5000nodes_0p1density__std__run25.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   y != z2.",2539930,0,333440,2539.93
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,25,5_adoms_weggehaald__data_5000nodes_0p1density__std__run25.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   z2 != x.",2534565,0,333952,2534.565
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,26,5_adoms_weggehaald__data_5000nodes_0p1density__std__run26.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",3794267,2498908,329856,3794.267
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,26,5_adoms_weggehaald__data_5000nodes_0p1density__std__run26.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   y != z2,
   z2 != x.",2534203,0,331392,2534.203
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,26,5_adoms_weggehaald__data_5000nodes_0p1density__std__run26.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   y != z2.",2540762,0,330624,2540.762
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,26,5_adoms_weggehaald__data_5000nodes_0p1density__std__run26.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   z2 != x.",2522246,0,331008,2522.246
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,26,5_adoms_weggehaald__data_5000nodes_0p1density__std__run26.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2546867,0,330240,2546.867
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,26,5_adoms_weggehaald__data_5000nodes_0p1density__std__run26.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   y != z2.",2736274,0,329856,2736.274
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,26,5_adoms_weggehaald__data_5000nodes_0p1density__std__run26.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   z2 != x.",2618114,0,329856,2618.114
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,26,5_adoms_weggehaald__data_5000nodes_0p1density__std__run26.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2533596,0,332544,2533.596
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,26,5_adoms_weggehaald__data_5000nodes_0p1density__std__run26.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   y != z2.",2540929,0,331776,2540.929
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,26,5_adoms_weggehaald__data_5000nodes_0p1density__std__run26.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   z2 != x.",2521137,0,332160,2521.137
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,26,5_adoms_weggehaald__data_5000nodes_0p1density__std__run26.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   y != z2,
   z2 != x.",2573710,0,333696,2573.71
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,26,5_adoms_weggehaald__data_5000nodes_0p1density__std__run26.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   y != z2.",2545043,0,332928,2545.043
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,26,5_adoms_weggehaald__data_5000nodes_0p1density__std__run26.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   z2 != x.",2509127,0,333312,2509.127
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,27,5_adoms_weggehaald__data_5000nodes_0p1density__std__run27.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",3773108,2498908,329600,3773.108
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,27,5_adoms_weggehaald__data_5000nodes_0p1density__std__run27.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   y != z2,
   z2 != x.",2540220,0,331776,2540.22
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,27,5_adoms_weggehaald__data_5000nodes_0p1density__std__run27.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   y != z2.",2566187,0,331008,2566.187
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,27,5_adoms_weggehaald__data_5000nodes_0p1density__std__run27.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   z2 != x.",2527647,0,331392,2527.647
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,27,5_adoms_weggehaald__data_5000nodes_0p1density__std__run27.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2539946,0,330624,2539.946
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,27,5_adoms_weggehaald__data_5000nodes_0p1density__std__run27.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   y != z2.",2534742,0,329984,2534.742
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,27,5_adoms_weggehaald__data_5000nodes_0p1density__std__run27.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   z2 != x.",2527516,0,330240,2527.516
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,27,5_adoms_weggehaald__data_5000nodes_0p1density__std__run27.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2536654,0,332928,2536.654
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,27,5_adoms_weggehaald__data_5000nodes_0p1density__std__run27.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   y != z2.",2550375,0,332160,2550.375
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,27,5_adoms_weggehaald__data_5000nodes_0p1density__std__run27.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   z2 != x.",2549399,0,332544,2549.399
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,27,5_adoms_weggehaald__data_5000nodes_0p1density__std__run27.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   y != z2,
   z2 != x.",2649770,0,333952,2649.77
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,27,5_adoms_weggehaald__data_5000nodes_0p1density__std__run27.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   y != z2.",2535904,0,333440,2535.904
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,27,5_adoms_weggehaald__data_5000nodes_0p1density__std__run27.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   z2 != x.",2575803,0,333568,2575.803
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,28,5_adoms_weggehaald__data_5000nodes_0p1density__std__run28.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",3774766,2498908,329600,3774.766
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,28,5_adoms_weggehaald__data_5000nodes_0p1density__std__run28.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   y != z2,
   z2 != x.",2555628,0,331776,2555.628
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,28,5_adoms_weggehaald__data_5000nodes_0p1density__std__run28.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   y != z2.",2554981,0,331136,2554.981
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,28,5_adoms_weggehaald__data_5000nodes_0p1density__std__run28.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   z2 != x.",2540198,0,331520,2540.198
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,28,5_adoms_weggehaald__data_5000nodes_0p1density__std__run28.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2577980,0,330752,2577.98
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,28,5_adoms_weggehaald__data_5000nodes_0p1density__std__run28.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   y != z2.",2539401,0,329984,2539.401
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,28,5_adoms_weggehaald__data_5000nodes_0p1density__std__run28.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   z2 != x.",2569923,0,330368,2569.923
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,28,5_adoms_weggehaald__data_5000nodes_0p1density__std__run28.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2556682,0,332928,2556.682
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,28,5_adoms_weggehaald__data_5000nodes_0p1density__std__run28.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   y != z2.",2562323,0,332160,2562.323
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,28,5_adoms_weggehaald__data_5000nodes_0p1density__std__run28.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   z2 != x.",2527667,0,332544,2527.667
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,28,5_adoms_weggehaald__data_5000nodes_0p1density__std__run28.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   y != z2,
   z2 != x.",2571307,0,334080,2571.307
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,28,5_adoms_weggehaald__data_5000nodes_0p1density__std__run28.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   y != z2.",2640979,0,333312,2640.979
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,28,5_adoms_weggehaald__data_5000nodes_0p1density__std__run28.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   z2 != x.",2559582,0,333824,2559.582
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,29,5_adoms_weggehaald__data_5000nodes_0p1density__std__run29.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",3734494,2498908,329600,3734.494
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,29,5_adoms_weggehaald__data_5000nodes_0p1density__std__run29.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   y != z2,
   z2 != x.",2544127,0,331776,2544.127
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,29,5_adoms_weggehaald__data_5000nodes_0p1density__std__run29.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   y != z2.",2558367,0,331008,2558.367
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,29,5_adoms_weggehaald__data_5000nodes_0p1density__std__run29.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   z2 != x.",2542385,0,331392,2542.385
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,29,5_adoms_weggehaald__data_5000nodes_0p1density__std__run29.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2560625,0,330624,2560.625
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,29,5_adoms_weggehaald__data_5000nodes_0p1density__std__run29.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   y != z2.",2561640,0,329984,2561.64
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,29,5_adoms_weggehaald__data_5000nodes_0p1density__std__run29.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   z2 != x.",2554075,0,330368,2554.075
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,29,5_adoms_weggehaald__data_5000nodes_0p1density__std__run29.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2558988,0,332800,2558.988
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,29,5_adoms_weggehaald__data_5000nodes_0p1density__std__run29.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   y != z2.",2742413,0,332160,2742.413
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,29,5_adoms_weggehaald__data_5000nodes_0p1density__std__run29.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   z2 != x.",2576691,0,332416,2576.691
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,29,5_adoms_weggehaald__data_5000nodes_0p1density__std__run29.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   y != z2,
   z2 != x.",2566232,0,333952,2566.232
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,29,5_adoms_weggehaald__data_5000nodes_0p1density__std__run29.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   y != z2.",2561405,0,333184,2561.405
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,29,5_adoms_weggehaald__data_5000nodes_0p1density__std__run29.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   z2 != x.",2553298,0,333568,2553.298
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,3,5_adoms_weggehaald__data_5000nodes_0p1density__std__run3.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",3746952,2498908,329728,3746.952
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,3,5_adoms_weggehaald__data_5000nodes_0p1density__std__run3.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   y != z2,
   z2 != x.",2526523,0,331776,2526.523
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,3,5_adoms_weggehaald__data_5000nodes_0p1density__std__run3.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   y != z2.",2555343,0,331136,2555.343
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,3,5_adoms_weggehaald__data_5000nodes_0p1density__std__run3.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   z2 != x.",2524110,0,331392,2524.11
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,3,5_adoms_weggehaald__data_5000nodes_0p1density__std__run3.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2563382,0,330880,2563.382
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,3,5_adoms_weggehaald__data_5000nodes_0p1density__std__run3.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   y != z2.",2541224,0,330112,2541.224
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,3,5_adoms_weggehaald__data_5000nodes_0p1density__std__run3.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   y != z1,
   x != y,
   z2 != x.",2542233,0,330496,2542.233
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,3,5_adoms_weggehaald__data_5000nodes_0p1density__std__run3.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   y != z2,
   z2 != x.",2525247,0,332928,2525.247
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,3,5_adoms_weggehaald__data_5000nodes_0p1density__std__run3.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   y != z2.",2531505,0,332160,2531.505
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,3,5_adoms_weggehaald__data_5000nodes_0p1density__std__run3.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   y != z1,
   x != y,
   z2 != x.",2536029,0,332544,2536.029
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,3,5_adoms_weggehaald__data_5000nodes_0p1density__std__run3.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   y != z2,
   z2 != x.",2536737,0,333952,2536.737
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,3,5_adoms_weggehaald__data_5000nodes_0p1density__std__run3.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   y != z2.",2552500,0,333312,2552.5
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,3,5_adoms_weggehaald__data_5000nodes_0p1density__std__run3.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   y != x,
   z1 != x,
   x != y,
   z2 != x.",2516288,0,333568,2516.288
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,30,5_adoms_weggehaald__data_5000nodes_0p1density__std__run30.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",3766472,2498908,329856,3766.472
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,30,5_adoms_weggehaald__data_5000nodes_0p1density__std__run30.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   edge(z2,x),
   x != z1,
   x != y,
   y != z2,
   z2 != x.",2522413,0,332160,2522.413
