rewrite_id,rewrite_label,dataset,variant,run,source_file,program_runtime_us,program_runtime_ms,program_maxRSS_MB
5,5_adoms_weggehaald,data_5000nodes_0p1density,noopt,24,5_adoms_weggehaald__data_5000nodes_0p1density__noopt__run24.json,36484907,36484.907,326.25
5,5_adoms_weggehaald,data_5000nodes_0p1density,noopt,25,5_adoms_weggehaald__data_5000nodes_0p1density__noopt__run25.json,36420344,36420.344,326.125
5,5_adoms_weggehaald,data_5000nodes_0p1density,noopt,26,5_adoms_weggehaald__data_5000nodes_0p1density__noopt__run26.json,36511647,36511.647,326.375
5,5_adoms_weggehaald,data_5000nodes_0p1density,noopt,27,5_adoms_weggehaald__data_5000nodes_0p1density__noopt__run27.json,36513401,36513.401,326.25
5,5_adoms_weggehaald,data_5000nodes_0p1density,noopt,28,5_adoms_weggehaald__data_5000nodes_0p1density__noopt__run28.json,36536463,36536.463,325.875
5,5_adoms_weggehaald,data_5000nodes_0p1density,noopt,29,5_adoms_weggehaald__data_5000nodes_0p1density__noopt__run29.json,36627550,36627.55,326.125
5,5_adoms_weggehaald,data_5000nodes_0p1density,noopt,30,5_adoms_weggehaald__data_5000nodes_0p1density__noopt__run30.json,36773755,36773.755,326.25
7,7_original_unfolded,data_5000nodes_0p1density,noopt,1,7_original_unfolded__data_5000nodes_0p1density__noopt__run1.json,9753271,9753.271,322.25
7,7_original_unfolded,data_5000nodes_0p1density,noopt,2,7_original_unfolded__data_5000nodes_0p1density__noopt__run2.json,9698878,9698.878,322.375
7,7_original_unfolded,data_5000nodes_0p1density,noopt,3,7_original_unfolded__data_5000nodes_0p1density__noopt__run3.json,9685230,9685.23,322.375
7,7_original_unfolded,data_5000nodes_0p1density,noopt,4,7_original_unfolded__data_5000nodes_0p1density__noopt__run4.json,9806683,9806.683,322.5
7,7_original_unfolded,data_5000nodes_0p1density,noopt,5,7_original_unfolded__data_5000nodes_0p1density__noopt__run5.json,9886344,9886.344,322.25
7,7_original_unfolded,data_5000nodes_0p1density,noopt,6,7_original_unfolded__data_5000nodes_0p1density__noopt__run6.json,9674170,9674.17,322.375
7,7_original_unfolded,data_5000nodes_0p1density,noopt,7,7_original_unfolded__data_5000nodes_0p1density__noopt__run7.json,9818660,9818.66,322.5
7,7_original_unfolded,data_5000nodes_0p1density,noopt,8,7_original_unfolded__data_5000nodes_0p1density__noopt__run8.json,9947264,9947.264,322.375
7,7_original_unfolded,data_5000nodes_0p1density,noopt,9,7_original_unfolded__data_5000nodes_0p1density__noopt__run9.json,9847479,9847.479,322.375
7,7_original_unfolded,data_5000nodes_0p1density,noopt,10,7_original_unfolded__data_5000nodes_0p1density__noopt__run10.json,9912121,9912.121,322.375
7,7_original_unfolded,data_5000nodes_0p1density,noopt,11,7_original_unfolded__data_5000nodes_0p1density__noopt__run11.json,9729781,9729.781,322.5
7,7_original_unfolded,data_5000nodes_0p1density,noopt,12,7_original_unfolded__data_5000nodes_0p1density__noopt__run12.json,9673629,9673.629,322.5
7,7_original_unfolded,data_5000nodes_0p1density,noopt,13,7_original_unfolded__data_5000nodes_0p1density__noopt__run13.json,9882396,9882.396,322.375
7,7_original_unfolded,data_5000nodes_0p1density,noopt,14,7_original_unfolded__data_5000nodes_0p1density__noopt__run14.json,9683359,9683.359,322.25
7,7_original_unfolded,data_5000nodes_0p1density,noopt,15,7_original_unfolded__data_5000nodes_0p1density__noopt__run15.json,9776055,9776.055,322.25
7,7_original_unfolded,data_5000nodes_0p1density,noopt,16,7_original_unfolded__data_5000nodes_0p1density__noopt__run16.json,9712104,9712.104,322.375
7,7_original_unfolded,data_5000nodes_0p1density,noopt,17,7_original_unfolded__data_5000nodes_0p1density__noopt__run17.json,9668687,9668.687,322.375
7,7_original_unfolded,data_5000nodes_0p1density,noopt,18,7_original_unfolded__data_5000nodes_0p1density__noopt__run18.json,9816579,9816.579,322.375
7,7_original_unfolded,data_5000nodes_0p1density,noopt,19,7_original_unfolded__data_5000nodes_0p1density__noopt__run19.json,9705264,9705.264,322.375
7,7_original_unfolded,data_5000nodes_0p1density,noopt,20,7_original_unfolded__data_5000nodes_0p1density__noopt__run20.json,9873711,9873.711,322.5
7,7_original_unfolded,data_5000nodes_0p1density,noopt,21,7_original_unfolded__data_5000nodes_0p1density__noopt__run21.json,9872183,9872.183,322.25
7,7_original_unfolded,data_5000nodes_0p1density,noopt,22,7_original_unfolded__data_5000nodes_0p1density__noopt__run22.json,9774541,9774.541,322.25
7,7_original_unfolded,data_5000nodes_0p1density,noopt,23,7_original_unfolded__data_5000nodes_0p1density__noopt__run23.json,9764982,9764.982,322.5
7,7_original_unfolded,data_5000nodes_0p1density,noopt,24,7_original_unfolded__data_5000nodes_0p1density__noopt__run24.json,9750928,9750.928,322.25
7,7_original_unfolded,data_5000nodes_0p1density,noopt,25,7_original_unfolded__data_5000nodes_0p1density__noopt__run25.json,10044265,10044.265,322.375
7,7_original_unfolded,data_5000nodes_0p1density,noopt,26,7_original_unfolded__data_5000nodes_0p1density__noopt__run26.json,9733818,9733.818,322.375
7,7_original_unfolded,data_5000nodes_0p1density,noopt,27,7_original_unfolded__data_5000nodes_0p1density__noopt__run27.json,9779575,9779.575,322.625
7,7_original_unfolded,data_5000nodes_0p1density,noopt,28,7_original_unfolded__data_5000nodes_0p1density__noopt__run28.json,9687738,9687.738,322.375
7,7_original_unfolded,data_5000nodes_0p1density,noopt,29,7_original_unfolded__data_5000nodes_0p1density__noopt__run29.json,9763702,9763.702,322.375
7,7_original_unfolded,data_5000nodes_0p1density,noopt,30,7_original_unfolded__data_5000nodes_0p1density__noopt__run30.json,9766428,9766.428,322.625
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,std,1,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__std__run1.json,10718824,10718.824,426.875
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,std,2,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__std__run2.json,10971130,10971.13,426.875
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,std,3,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__std__run3.json,10952886,10952.886,426.875
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,std,4,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__std__run4.json,10729889,10729.889,427.0
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,std,5,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__std__run5.json,10855840,10855.84,426.75
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,std,6,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__std__run6.json,10809453,10809.453,427.0
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,std,7,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__std__run7.json,10895855,10895.855,427.125
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,std,8,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__std__run8.json,10922049,10922.049,426.75
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,std,9,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__std__run9.json,10914008,10914.008,426.875
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,std,10,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__std__run10.json,10877008,10877.008,427.125
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,std,11,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__std__run11.json,10824347,10824.347,426.75
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,std,12,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__std__run12.json,10748302,10748.302,427.125
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,std,13,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__std__run13.json,10969653,10969.653,427.125
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,std,14,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__std__run14.json,11070086,11070.086,426.75
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,std,15,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__std__run15.json,10503895,10503.895,426.875
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,std,16,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__std__run16.json,10685239,10685.239,427.0
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,std,17,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__std__run17.json,11458086,11458.086,426.625
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,std,18,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__std__run18.json,10931422,10931.422,426.625
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,std,19,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__std__run19.json,10854907,10854.907,427.125
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,std,20,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__std__run20.json,10953716,10953.716,426.75
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,std,21,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__std__run21.json,11223836,11223.836,426.5
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,std,22,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__std__run22.json,10712830,10712.83,427.0
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,std,23,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__std__run23.json,10723312,10723.312,426.875
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,std,24,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__std__run24.json,10910933,10910.933,427.0
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,std,25,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__std__run25.json,10901834,10901.834,426.5
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,std,26,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__std__run26.json,10846581,10846.581,426.875
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,std,27,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__std__run27.json,11034167,11034.167,426.625
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,std,28,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__std__run28.json,10892415,10892.415,426.875
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,std,29,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__std__run29.json,10818228,10818.228,427.125
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p1density,std,30,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p1density__std__run30.json,11053995,11053.995,426.625
3,3_unfolding,data_5000nodes_0p1density,std,1,3_unfolding__data_5000nodes_0p1density__std__run1.json,36758233,36758.233,326.25
3,3_unfolding,data_5000nodes_0p1density,std,2,3_unfolding__data_5000nodes_0p1density__std__run2.json,36768863,36768.863,326.375
3,3_unfolding,data_5000nodes_0p1density,std,3,3_unfolding__data_5000nodes_0p1density__std__run3.json,36318652,36318.652,326.25
3,3_unfolding,data_5000nodes_0p1density,std,4,3_unfolding__data_5000nodes_0p1density__std__run4.json,36183500,36183.5,326.0
3,3_unfolding,data_5000nodes_0p1density,std,5,3_unfolding__data_5000nodes_0p1density__std__run5.json,36695274,36695.274,326.375
3,3_unfolding,data_5000nodes_0p1density,std,6,3_unfolding__data_5000nodes_0p1density__std__run6.json,36684670,36684.67,326.25
3,3_unfolding,data_5000nodes_0p1density,std,7,3_unfolding__data_5000nodes_0p1density__std__run7.json,36472943,36472.943,326.375
3,3_unfolding,data_5000nodes_0p1density,std,8,3_unfolding__data_5000nodes_0p1density__std__run8.json,36750039,36750.039,326.125
3,3_unfolding,data_5000nodes_0p1density,std,9,3_unfolding__data_5000nodes_0p1density__std__run9.json,35990082,35990.082,325.875
3,3_unfolding,data_5000nodes_0p1density,std,10,3_unfolding__data_5000nodes_0p1density__std__run10.json,36484549,36484.549,326.25
3,3_unfolding,data_5000nodes_0p1density,std,11,3_unfolding__data_5000nodes_0p1density__std__run11.json,36628076,36628.076,326.375
3,3_unfolding,data_5000nodes_0p1density,std,12,3_unfolding__data_5000nodes_0p1density__std__run12.json,36703412,36703.412,326.125
3,3_unfolding,data_5000nodes_0p1density,std,13,3_unfolding__data_5000nodes_0p1density__std__run13.json,36636544,36636.544,326.25
3,3_unfolding,data_5000nodes_0p1density,std,14,3_unfolding__data_5000nodes_0p1density__std__run14.json,36702804,36702.804,326.0
3,3_unfolding,data_5000nodes_0p1density,std,15,3_unfolding__data_5000nodes_0p1density__std__run15.json,36980734,36980.734,326.25
3,3_unfolding,data_5000nodes_0p1density,std,16,3_unfolding__data_5000nodes_0p1density__std__run16.json,36692168,36692.168,326.125
3,3_unfolding,data_5000nodes_0p1density,std,17,3_unfolding__data_5000nodes_0p1density__std__run17.json,36489235,36489.235,326.375
3,3_unfolding,data_5000nodes_0p1density,std,18,3_unfolding__data_5000nodes_0p1density__std__run18.json,36406477,36406.477,326.5
3,3_unfolding,data_5000nodes_0p1density,std,19,3_unfolding__data_5000nodes_0p1density__std__run19.json,36273890,36273.89,326.375
3,3_unfolding,data_5000nodes_0p1density,std,20,3_unfolding__data_5000nodes_0p1density__std__run20.json,36347435,36347.435,326.125
3,3_unfolding,data_5000nodes_0p1density,std,21,3_unfolding__data_5000nodes_0p1density__std__run21.json,36496693,36496.693,326.0
3,3_unfolding,data_5000nodes_0p1density,std,22,3_unfolding__data_5000nodes_0p1density__std__run22.json,36477107,36477.107,326.375
3,3_unfolding,data_5000nodes_0p1density,std,23,3_unfolding__data_5000nodes_0p1density__std__run23.json,36845615,36845.615,326.25
3,3_unfolding,data_5000nodes_0p1density,std,24,3_unfolding__data_5000nodes_0p1density__std__run24.json,36633600,36633.6,326.375
3,3_unfolding,data_5000nodes_0p1density,std,25,3_unfolding__data_5000nodes_0p1density__std__run25.json,36349269,36349.269,326.0
3,3_unfolding,data_5000nodes_0p1density,std,26,3_unfolding__data_5000nodes_0p1density__std__run26.json,36424075,36424.075,326.125
3,3_unfolding,data_5000nodes_0p1density,std,27,3_unfolding__data_5000nodes_0p1density__std__run27.json,36432098,36432.098,326.125
3,3_unfolding,data_5000nodes_0p1density,std,28,3_unfolding__data_5000nodes_0p1density__std__run28.json,36302294,36302.294,326.625
3,3_unfolding,data_5000nodes_0p1density,std,29,3_unfolding__data_5000nodes_0p1density__std__run29.json,36431502,36431.502,326.375
3,3_unfolding,data_5000nodes_0p1density,std,30,3_unfolding__data_5000nodes_0p1density__std__run30.json,36613686,36613.686,326.0
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,1,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run1.json,36752512,36752.512,326.5
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,2,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run2.json,36576829,36576.829,326.0
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,3,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run3.json,36469428,36469.428,326.375
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run4.json,36806353,36806.353,326.375
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,5,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run5.json,36588297,36588.297,326.375
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,6,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run6.json,36622093,36622.093,326.375
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,7,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run7.json,36441347,36441.347,326.375
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,8,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run8.json,36421934,36421.934,326.375
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,9,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run9.json,36683098,36683.098,326.25
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,10,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run10.json,36544267,36544.267,326.375
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,11,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run11.json,36744008,36744.008,325.875
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,12,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run12.json,37038893,37038.893,326.0
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,13,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run13.json,36540742,36540.742,326.25
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,14,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run14.json,36673599,36673.599,326.25
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,15,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run15.json,37044662,37044.662,326.25
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,16,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run16.json,36469549,36469.549,326.375
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,17,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run17.json,36565232,36565.232,325.875
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,18,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run18.json,36510804,36510.804,326.125
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,19,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run19.json,36745954,36745.954,326.25
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,20,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run20.json,36492497,36492.497,326.5
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,21,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run21.json,36791734,36791.734,326.25
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,22,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run22.json,36332170,36332.17,326.125
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,23,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run23.json,36614857,36614.857,325.875
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,24,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run24.json,36341858,36341.858,326.125
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,25,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run25.json,36732234,36732.234,326.25
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,26,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run26.json,36785714,36785.714,326.5
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,27,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run27.json,36941118,36941.118,326.125
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,28,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run28.json,36680882,36680.882,325.875
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,29,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run29.json,36914538,36914.538,326.25
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p1density,std,30,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p1density__std__run30.json,36851795,36851.795,326.25
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,1,5_adoms_weggehaald__data_5000nodes_0p1density__std__run1.json,36303545,36303.545,326.125
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,2,5_adoms_weggehaald__data_5000nodes_0p1density__std__run2.json,36392655,36392.655,326.125
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,3,5_adoms_weggehaald__data_5000nodes_0p1density__std__run3.json,36394357,36394.357,326.125
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,4,5_adoms_weggehaald__data_5000nodes_0p1density__std__run4.json,36534902,36534.902,326.0
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,5,5_adoms_weggehaald__data_5000nodes_0p1density__std__run5.json,36479815,36479.815,326.125
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,6,5_adoms_weggehaald__data_5000nodes_0p1density__std__run6.json,36716197,36716.197,325.875
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,7,5_adoms_weggehaald__data_5000nodes_0p1density__std__run7.json,36572743,36572.743,326.0
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,8,5_adoms_weggehaald__data_5000nodes_0p1density__std__run8.json,36516659,36516.659,325.625
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,9,5_adoms_weggehaald__data_5000nodes_0p1density__std__run9.json,36664051,36664.051,325.875
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,10,5_adoms_weggehaald__data_5000nodes_0p1density__std__run10.json,36439119,36439.119,326.125
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,11,5_adoms_weggehaald__data_5000nodes_0p1density__std__run11.json,36707860,36707.86,326.375
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,12,5_adoms_weggehaald__data_5000nodes_0p1density__std__run12.json,36554636,36554.636,326.25
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,13,5_adoms_weggehaald__data_5000nodes_0p1density__std__run13.json,36395606,36395.606,326.125
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,14,5_adoms_weggehaald__data_5000nodes_0p1density__std__run14.json,36658526,36658.526,326.125
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,15,5_adoms_weggehaald__data_5000nodes_0p1density__std__run15.json,36361724,36361.724,326.0
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,16,5_adoms_weggehaald__data_5000nodes_0p1density__std__run16.json,36626828,36626.828,326.125
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,17,5_adoms_weggehaald__data_5000nodes_0p1density__std__run17.json,36315952,36315.952,326.5
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,18,5_adoms_weggehaald__data_5000nodes_0p1density__std__run18.json,36580069,36580.069,326.0
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,19,5_adoms_weggehaald__data_5000nodes_0p1density__std__run19.json,36462142,36462.142,326.0
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,20,5_adoms_weggehaald__data_5000nodes_0p1density__std__run20.json,36398365,36398.365,326.0
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,21,5_adoms_weggehaald__data_5000nodes_0p1density__std__run21.json,36536078,36536.078,326.125
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,22,5_adoms_weggehaald__data_5000nodes_0p1density__std__run22.json,36671875,36671.875,326.25
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,23,5_adoms_weggehaald__data_5000nodes_0p1density__std__run23.json,36309002,36309.002,325.875
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,24,5_adoms_weggehaald__data_5000nodes_0p1density__std__run24.json,36641176,36641.176,326.25
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,25,5_adoms_weggehaald__data_5000nodes_0p1density__std__run25.json,36702070,36702.07,326.375
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,26,5_adoms_weggehaald__data_5000nodes_0p1density__std__run26.json,36755814,36755.814,325.875
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,27,5_adoms_weggehaald__data_5000nodes_0p1density__std__run27.json,36707182,36707.182,326.125
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,28,5_adoms_weggehaald__data_5000nodes_0p1density__std__run28.json,36815815,36815.815,326.25
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,29,5_adoms_weggehaald__data_5000nodes_0p1density__std__run29.json,36798710,36798.71,326.125
5,5_adoms_weggehaald,data_5000nodes_0p1density,std,30,5_adoms_weggehaald__data_5000nodes_0p1density__std__run30.json,36599170,36599.17,326.125
7,7_original_unfolded,data_5000nodes_0p1density,std,1,7_original_unfolded__data_5000nodes_0p1density__std__run1.json,9709103,9709.103,322.25
7,7_original_unfolded,data_5000nodes_0p1density,std,2,7_original_unfolded__data_5000nodes_0p1density__std__run2.json,9797869,9797.869,322.375
7,7_original_unfolded,data_5000nodes_0p1density,std,3,7_original_unfolded__data_5000nodes_0p1density__std__run3.json,9622434,9622.434,322.375
7,7_original_unfolded,data_5000nodes_0p1density,std,4,7_original_unfolded__data_5000nodes_0p1density__std__run4.json,9736364,9736.364,322.125
7,7_original_unfolded,data_5000nodes_0p1density,std,5,7_original_unfolded__data_5000nodes_0p1density__std__run5.json,9735548,9735.548,322.375
7,7_original_unfolded,data_5000nodes_0p1density,std,6,7_original_unfolded__data_5000nodes_0p1density__std__run6.json,9791890,9791.89,322.625
